#file	type	true_z	true_x0	true_x1	true_c	S2noz_z	S2noz_zoerr	S2noz_to	S2noz_toerr	S2noz_xo	S2noz_xoerr	S2noz_x1	S2noz_x1err	S2noz_c	S2noz_cerr	S2zsp_z	S2zsp_zoerr	S2zsp_to	S2zsp_toerr	S2zsp_xo	S2zsp_xoerr	S2zsp_x1	S2zsp_x1err	S2zsp_c	S2zsp_cer
DES_SN173537.DAT	1	0.506100	-9.000000	-9.000000	-9.000000	0.696573	0.008164	-1.346460	2.623407	0.000008	0.000000	1.606590	0.525466	-0.069102	0.025675	0.505100	0.001008	0.700484	0.969220	0.000007	0.000000	0.022209	0.233209	0.160942	0.020950
DES_SN173625.DAT	1	0.203400	0.000100	-0.267060	-0.010613	0.701269	0.000008	-42.101851	nan	0.000173	0.000001	0.031596	0.002756	-0.500000	0.000042	0.204215	0.000001	-5.331217	0.000001	0.000054	0.000001	-0.569545	0.050249	0.179225	0.006605
DES_SN173627.DAT	22	0.154540	-9.000000	-9.000000	-9.000000	1.347058	1.071347	-57.135695	121.397257	0.000215	0.001460	-0.120415	4.233513	-0.408519	0.527397	0.153540	0.000055	17.517855	0.110233	0.000028	0.000000	2.603696	0.090721	0.453649	0.009818
DES_SN174157.DAT	1	0.854890	0.000006	2.895400	-0.081191	0.721740	0.000000	-33.004981	0.000000	0.000026	0.000000	0.031890	0.014735	-0.425100	0.011119	0.853890	0.000042	-39.611479	0.000053	0.000058	0.000001	-3.000000	0.001793	0.152727	0.007854
DES_SN174429.DAT	1	0.649810	0.000006	0.180100	0.023332	0.671984	0.013466	26.491958	0.503075	0.000007	0.000000	0.452381	0.442295	0.008959	0.028158	0.650810	0.001999	26.374663	0.503030	0.000007	0.000000	0.569466	0.452089	0.028244	0.026905
DES_SN174487.DAT	21	0.798060	-9.000000	-9.000000	-9.000000	0.397012	0.000043	24.185831	0.239577	0.000011	0.000000	3.000000	0.013748	-0.092291	0.010605	0.797060	0.000346	26.365491	0.295848	0.000009	0.000000	0.165758	0.088184	-0.360409	0.006970
DES_SN174600.DAT	1	0.536150	0.000014	-0.411570	-0.126280	0.266456	0.003969	22.187773	0.121737	0.000015	0.000000	-0.523416	0.086779	0.209683	0.013714	0.535150	0.000032	25.963646	0.101311	0.000014	0.000000	0.275880	0.096280	-0.144440	0.008319
DES_SN174756.DAT	1	0.273310	0.000067	0.930920	-0.067335	0.501237	0.981377	19.940259	145.811894	0.000056	0.001433	0.124894	4.232407	-0.428121	0.510267	0.274310	0.000274	17.229270	0.043895	0.000068	0.000000	0.886366	0.046102	-0.137355	0.004170
DES_SN174867.DAT	1	0.784170	0.000007	1.741400	-0.151580	0.820003	0.004397	31.068795	0.232571	0.000008	0.000000	1.582711	0.155902	-0.058992	0.011537	0.785170	0.000326	30.720523	0.216718	0.000008	0.000000	1.748862	0.167314	-0.007052	0.009943
DES_SN174874.DAT	1	0.489620	0.000012	0.542240	0.048577	0.513996	0.007766	22.198424	0.183822	0.000012	0.000000	1.000752	0.152865	-0.025612	0.016591	0.490620	0.001576	21.979254	0.173343	0.000012	0.000000	1.055710	0.149967	0.005299	0.011011
DES_SN174905.DAT	1	0.975400	0.000004	-0.062686	-0.149540	0.849437	0.024927	32.787896	0.980771	0.000004	0.000000	0.150053	0.621992	0.058085	0.070977	0.976400	0.001964	34.841480	1.031869	0.000004	0.000000	0.701964	0.757123	-0.034404	0.033421
DES_SN175365.DAT	1	0.597550	0.000007	-0.544870	0.062576	0.740771	0.000011	24.860926	0.000428	0.000006	0.000000	-0.070389	0.384647	-0.020343	0.033495	0.598550	0.001854	22.934761	0.391599	0.000006	0.000000	-0.318125	0.336152	0.149894	0.032810
DES_SN175472.DAT	1	0.659080	-9.000000	-9.000000	-9.000000	0.598496	0.017311	26.664676	0.296306	0.000005	0.000000	-1.419110	0.267210	0.066926	0.033426	0.658080	0.001398	27.036343	0.293177	0.000005	0.000000	-1.481358	0.255122	-0.026597	0.023261
DES_SN175626.DAT	1	0.438070	-9.000000	-9.000000	-9.000000	0.566303	0.003957	23.682868	0.119039	0.000016	0.000000	-0.274767	0.081073	-0.183207	0.006471	0.439052	0.001397	23.000375	0.115948	0.000017	0.000000	-0.171330	0.094151	-0.049841	0.007105
DES_SN175696.DAT	32	0.294360	-9.000000	-9.000000	-9.000000	0.621521	0.010437	20.973598	0.327380	0.000005	0.000000	0.914862	0.220733	0.033527	0.026283	0.295360	0.001439	17.638336	0.300119	0.000004	0.000000	-0.184989	0.213049	0.491831	0.025088
DES_SN175738.DAT	1	0.544410	-9.000000	-9.000000	-9.000000	0.655819	0.032578	22.226500	1.638517	0.000009	0.000001	-0.873182	0.877147	-0.119807	0.052507	0.543410	0.001866	22.611291	1.548932	0.000008	0.000001	0.637726	1.492425	0.022643	0.059826
DES_SN175892.DAT	33	0.268510	-9.000000	-9.000000	-9.000000	0.543751	0.997028	20.217086	145.859344	0.000004	0.001422	2.991634	3.634000	0.483692	0.665818	0.269510	0.001387	15.351365	0.328526	0.000005	0.000000	-1.330650	0.267950	0.500000	0.002076
DES_SN176061.DAT	1	0.510860	0.000014	1.858500	0.011877	0.524761	0.010775	24.092200	0.248881	0.000014	0.000000	2.143309	0.217042	-0.058849	0.021166	0.511860	0.001841	23.953581	0.213186	0.000014	0.000000	2.132345	0.215614	-0.039712	0.012962
DES_SN176097.DAT	1	0.946850	0.000004	0.541190	-0.119890	0.903430	0.016101	16.011881	0.509158	0.000004	0.000000	1.709579	0.338032	0.003807	0.024537	0.945850	0.001000	16.388763	0.463332	0.000004	0.000000	1.688313	0.334038	-0.017145	0.020800
DES_SN176176.DAT	22	0.157030	-9.000000	-9.000000	-9.000000	0.734828	0.004745	35.697389	0.143493	0.000013	0.000000	3.000000	0.011746	-0.198632	0.006832	0.156030	0.000428	27.954715	0.161685	0.000014	0.000000	1.854313	0.225262	0.491607	0.022467
DES_SN176311.DAT	1	0.646200	-9.000000	-9.000000	-9.000000	0.693693	0.000007	29.156502	0.000429	0.000006	0.000000	-0.155136	0.147210	-0.038356	0.014074	0.645200	0.000123	28.499875	0.247967	0.000006	0.000000	-0.129166	0.145742	-0.006174	0.014507
DES_SN176377.DAT	32	0.265530	-9.000000	-9.000000	-9.000000	0.752688	0.011560	23.686538	0.297360	0.000006	0.000000	0.543544	0.268635	-0.147808	0.027627	0.264530	0.001422	-92.773348	157.586818	0.000005	0.001496	-2.994833	4.176979	-0.229431	0.622583
DES_SN176411.DAT	1	0.547880	0.000008	-0.264360	0.103060	0.695347	0.013027	27.795014	0.405609	0.000007	0.000000	-0.137315	0.315901	0.043440	0.024790	0.548880	0.001076	26.520979	0.280864	0.000007	0.000000	-0.341723	0.259654	0.196864	0.022549
DES_SN176462.DAT	1	0.722340	0.000007	-1.206200	-0.164390	0.742304	0.007227	23.014307	0.216951	0.000007	0.000000	-0.816979	0.178730	-0.131783	0.016231	0.723340	0.001524	22.738991	0.188309	0.000007	0.000000	-0.917746	0.173528	-0.112712	0.016166
DES_SN176528.DAT	22	0.597440	-9.000000	-9.000000	-9.000000	0.262906	0.008281	31.421697	0.321903	0.000007	0.000000	3.000000	0.018043	0.383587	0.038713	0.596440	0.001633	34.293196	0.628224	0.000006	0.000000	3.000000	0.018042	-0.154278	0.026441
DES_SN176797.DAT	1	0.511730	0.000021	2.717400	-0.113800	0.519477	0.007855	23.950227	0.114776	0.000020	0.000000	2.656113	0.103077	-0.193071	0.011768	0.512730	0.001986	23.872696	0.065894	0.000020	0.000000	2.678347	0.099939	-0.183746	0.003814
DES_SN177133.DAT	1	0.531290	0.000017	3.429300	-0.037530	0.671823	0.011318	25.383944	0.231308	0.000014	0.000000	3.000000	0.072440	-0.087911	0.011437	0.530290	0.001845	24.106304	0.232692	0.000014	0.000000	3.000000	0.049818	0.070322	0.012986
DES_SN177810.DAT	23	0.147850	-9.000000	-9.000000	-9.000000	0.824947	0.011876	18.840140	0.267280	0.000009	0.000000	0.114756	0.044491	-0.329100	0.007033	0.148850	0.001387	12.998656	0.146323	0.000013	0.000000	-3.000000	0.039457	0.353261	0.018781
DES_SN177814.DAT	1	0.687610	0.000007	1.047100	-0.046812	0.684781	0.000002	20.797021	0.000037	0.000007	0.000000	1.441570	0.157500	-0.079614	0.011600	0.686611	0.001242	20.948152	0.177050	0.000007	0.000000	1.489608	0.172373	-0.079749	0.011510
DES_SN177955.DAT	1	0.310880	-9.000000	-9.000000	-9.000000	0.633871	0.004891	17.049936	0.201658	0.000023	0.000000	-0.244207	0.139127	-0.248534	0.005681	0.309880	0.001441	14.418020	0.399558	0.000024	0.000000	0.181630	0.370896	0.161653	0.015065
DES_SN178061.DAT	1	0.629180	0.000008	2.161400	0.034650	0.672717	0.000009	28.403815	0.000248	0.000009	0.000000	1.952089	0.155122	-0.009585	0.008259	0.630180	0.000125	28.549150	0.140195	0.000009	0.000000	2.140978	0.168143	0.021961	0.008417
DES_SN178100.DAT	1	0.512530	0.000012	-0.327220	-0.036430	0.650637	0.061544	16.088070	2.998304	0.000011	0.000001	-1.634866	0.961372	-0.202937	0.024498	0.511530	0.001712	19.540919	1.561989	0.000012	0.000003	1.792751	4.621392	-0.035788	0.041655
DES_SN178111.DAT	1	0.487710	0.000018	0.126990	-0.118530	0.525079	0.014900	15.745918	0.220070	0.000017	0.000000	0.223721	0.172101	-0.110295	0.022062	0.488710	0.001958	15.398601	0.176062	0.000017	0.000000	0.208348	0.164464	-0.072843	0.013382
DES_SN178392.DAT	1	0.753770	0.000006	0.457770	-0.116730	0.783115	0.015478	21.916583	0.441335	0.000007	0.000000	0.489594	0.311542	-0.048698	0.033005	0.754770	0.001945	21.713175	0.430297	0.000007	0.000000	0.510075	0.326183	-0.005946	0.026273
DES_SN178438.DAT	32	0.467660	-9.000000	-9.000000	-9.000000	0.725129	0.000003	-15.178109	0.000737	0.000006	0.000000	2.187830	0.440866	0.500000	0.004228	0.468660	0.000396	-19.408548	0.003988	0.000007	0.000000	-0.140240	0.246808	0.500000	0.002373
DES_SN178478.DAT	1	0.868550	0.000004	-0.535840	-0.059412	0.836913	0.000014	-43.695337	0.004258	0.000047	0.000002	-3.000000	0.026335	0.193625	0.032785	0.869012	0.001267	-34.410470	131.908854	0.000036	0.001437	-2.997311	3.820434	0.152712	0.741635
DES_SN178551.DAT	1	0.487360	-9.000000	-9.000000	-9.000000	0.675923	0.010791	27.763825	0.408564	0.000011	0.000000	0.272932	0.369241	-0.204292	0.017187	0.488360	0.001975	26.164754	0.364677	0.000012	0.000000	0.567816	0.362522	-0.013761	0.017669
DES_SN178736.DAT	21	0.604800	-9.000000	-9.000000	-9.000000	0.617324	0.286739	-48.823111	69.192768	0.000098	0.001441	-0.297216	4.187707	-0.483808	0.664370	0.603801	nan	-26.171028	0.000000	0.000053	0.000000	-0.216747	0.010766	-0.500000	0.000139
DES_SN179030.DAT	1	0.798720	0.000005	0.572230	-0.098463	0.432203	0.011794	-38.240929	1.621634	0.000009	0.000001	2.999999	3.907805	0.047582	0.068897	0.799720	0.001902	-7.973680	0.002303	0.000005	0.000000	-0.658324	0.413319	0.048219	0.049139
DES_SN179083.DAT	1	0.327080	-9.000000	-9.000000	-9.000000	0.740990	0.007446	20.438341	0.558709	0.000031	0.000002	-0.598354	0.209897	-0.248398	0.015754	0.326081	0.001753	16.246517	0.465966	0.000025	0.000002	1.714423	0.683968	0.089893	0.022409
DES_SN179137.DAT	1	0.470640	0.000012	-1.732600	0.002196	0.690091	0.011569	24.949092	0.334598	0.000010	0.000000	-0.530168	0.221872	-0.201270	0.016624	0.471640	0.001630	22.582881	0.294702	0.000011	0.000000	-1.094875	0.244789	-0.022033	0.023334
DES_SN179375.DAT	1	0.456570	0.000020	0.325810	-0.087164	0.685674	0.007008	27.554200	0.117814	0.000016	0.000000	0.465041	0.069347	-0.289506	0.004409	0.455570	0.000021	25.326545	0.097238	0.000020	0.000000	0.583075	0.084965	-0.133996	0.005968
DES_SN179693.DAT	1	0.419240	-9.000000	-9.000000	-9.000000	0.733566	0.005370	28.114780	0.127435	0.000012	0.000000	0.032863	0.080767	-0.271124	0.006471	0.418240	0.001868	24.681641	0.091004	0.000016	0.000000	-0.499567	0.096312	-0.031662	0.008132
DES_SN179761.DAT	1	0.804910	-9.000000	-9.000000	-9.000000	0.839092	0.007541	28.735835	0.394378	0.000004	0.000000	0.400658	0.246589	0.009358	0.025390	0.805910	0.001404	28.418419	0.383572	0.000004	0.000000	0.419987	0.261303	0.078116	0.021797
DES_SN179850.DAT	22	0.155920	-9.000000	-9.000000	-9.000000	0.705744	0.000010	-28.326178	0.001099	0.000058	0.000001	0.010826	0.004629	-0.500000	0.000416	0.155392	0.000000	-6.785316	0.000052	0.000016	0.000000	2.927713	0.104372	0.485294	0.014815
DES_SN180012.DAT	32	0.485710	-9.000000	-9.000000	-9.000000	0.636655	0.012149	18.472084	0.533876	0.000008	0.000000	-0.944987	0.269632	0.250951	0.036990	0.484710	0.000165	17.410012	0.502913	0.000007	0.000000	-1.169682	0.273161	0.440967	0.025790
DES_SN180152.DAT	22	0.199950	-9.000000	-9.000000	-9.000000	0.675486	0.000058	-25.676872	0.002575	0.000049	0.000000	0.093378	0.012196	-0.498857	0.002304	0.200950	0.000121	-17.104043	0.001387	0.000020	0.000000	1.755602	0.151220	0.500000	0.002936
DES_SN180187.DAT	1	0.534060	-9.000000	-9.000000	-9.000000	0.672856	0.000029	25.189373	0.004799	0.000005	0.000000	-1.836373	0.154530	-0.063615	0.018549	0.535060	0.001353	24.308345	0.326517	0.000005	0.000000	-2.173056	0.176401	0.117980	0.019945
DES_SN180277.DAT	1	0.614880	0.000008	-0.411540	-0.048403	0.741969	0.008664	30.284297	0.167136	0.000008	0.000000	-0.279260	0.134973	-0.101555	0.020028	0.613880	0.001976	28.873717	0.159615	0.000008	0.000000	-0.208479	0.132817	0.041038	0.014661
DES_SN180720.DAT	1	0.522910	0.000013	0.365060	-0.059790	0.468268	0.000008	-22.427030	0.000544	0.000063	0.000001	0.781949	0.025489	-0.500000	0.002022	0.521910	0.000304	15.289177	0.325493	0.000014	0.000000	0.457780	0.185403	-0.025993	0.013461
DES_SN180804.DAT	22	0.251970	-9.000000	-9.000000	-9.000000	0.416362	0.000014	27.198218	0.000773	0.000019	0.000000	2.999990	0.003660	-0.129926	0.009481	0.250970	0.001734	24.493882	0.164980	0.000018	0.000000	3.000000	0.023771	0.113526	0.012668
DES_SN180876.DAT	1	0.615940	0.000009	0.164870	-0.062358	0.652582	0.000042	-6.643397	0.001266	0.000007	0.000000	0.184090	0.470385	-0.054167	0.041430	0.616940	0.001725	-10.327431	2.421066	0.000008	0.000001	0.523320	0.568799	-0.060243	0.057703
DES_SN180907.DAT	22	0.342520	-9.000000	-9.000000	-9.000000	1.149402	0.005774	-49.057797	0.420512	0.000093	0.000003	-3.000000	0.006167	-0.108533	0.005427	0.343520	0.001857	27.602669	0.553624	0.000008	0.000000	0.073771	0.480123	0.117456	0.045313
DES_SN181221.DAT	1	0.697910	0.000006	0.299580	0.008149	0.777134	0.012922	30.906001	0.699490	0.000005	0.000000	0.691161	0.517333	-0.084110	0.033942	0.698910	0.001449	28.815792	0.653907	0.000005	0.000000	-0.300606	0.599029	0.009499	0.028637
DES_SN181409.DAT	1	0.872020	0.000005	-0.384120	-0.215300	0.788302	0.014344	28.029929	0.309368	0.000005	0.000000	-0.090155	0.218331	-0.033608	0.024991	0.873020	0.001980	29.207536	0.285355	0.000005	0.000000	0.512056	0.180898	-0.151646	0.011764
DES_SN181419.DAT	1	0.424950	-9.000000	-9.000000	-9.000000	0.596412	0.010547	25.410130	0.343646	0.000008	0.000000	0.087031	0.267094	0.065328	0.022832	0.423950	0.001769	24.490935	0.278843	0.000007	0.000000	0.587940	0.266158	0.266471	0.021773
DES_SN181519.DAT	1	0.425350	0.000032	1.739300	-0.154370	0.458514	0.002264	20.235737	0.066253	0.000032	0.000000	2.402073	0.094662	-0.205043	0.003959	0.426350	0.000096	19.920002	0.063055	0.000034	0.000000	2.307604	0.092081	-0.184280	0.003928
DES_SN181819.DAT	1	0.479500	0.000017	2.313300	0.018818	0.654625	0.004620	24.915614	0.133649	0.000015	0.000000	2.769717	0.131409	-0.150184	0.005096	0.480500	0.000223	23.247357	0.135688	0.000016	0.000000	2.779416	0.122367	0.011457	0.006494
DES_SN182522.DAT	1	0.527300	0.000007	-0.531700	0.156800	0.760448	0.019602	29.048450	0.478683	0.000007	0.000000	0.790354	0.376892	-0.048311	0.040250	0.528300	0.001189	26.443791	0.437454	0.000006	0.000000	0.193188	0.359611	0.204804	0.029712
DES_SN182637.DAT	1	0.452150	0.000012	-0.483680	0.077168	0.733584	0.004676	21.877774	0.127887	0.000012	0.000000	-0.154748	0.088344	-0.203263	0.008100	0.451150	0.000424	19.100999	0.109254	0.000012	0.000000	-0.141467	0.099362	0.085474	0.010076
DES_SN182680.DAT	32	0.468850	-9.000000	-9.000000	-9.000000	0.579737	0.007116	19.860364	0.190148	0.000010	0.000000	-0.840367	0.117834	0.223983	0.015435	0.467850	0.000060	19.102701	0.182144	0.000009	0.000000	-0.857715	0.117680	0.354412	0.013266
DES_SN182950.DAT	1	0.538350	-9.000000	-9.000000	-9.000000	0.778384	0.000111	-28.792149	0.000851	0.000029	0.000001	-0.056639	0.023823	-0.385181	0.018820	0.539350	0.000262	25.439195	0.665073	0.000006	0.000000	1.170221	0.407425	0.065041	0.027822
DES_SN182965.DAT	1	0.372840	-9.000000	-9.000000	-9.000000	0.401641	0.004021	24.968037	0.146252	0.000019	0.000000	-0.678219	0.112203	-0.016320	0.012108	0.373840	0.001455	24.675802	0.141716	0.000018	0.000000	-0.560872	0.110135	0.019490	0.010748
DES_SN183101.DAT	1	0.682760	-9.000000	-9.000000	-9.000000	0.672829	0.015577	28.186313	0.441182	0.000006	0.000000	1.846751	0.381616	0.006226	0.023073	0.681760	0.000004	100.000000	170.819962	0.000001	0.000000	3.000000	0.012135	0.500000	0.001967
DES_SN183338.DAT	1	0.615620	-9.000000	-9.000000	-9.000000	0.556480	0.014812	16.730965	0.432154	0.000007	0.000000	1.273545	0.357534	0.042208	0.029967	0.614620	0.001970	17.285961	0.400138	0.000007	0.000000	1.280243	0.362914	-0.024169	0.022940
DES_SN183611.DAT	1	0.597660	0.000007	1.217300	0.137560	0.597571	1.015185	5.086500	143.188242	0.000006	0.001422	2.212951	3.340501	0.194854	0.738628	0.596660	0.001947	6.804285	0.611001	0.000006	0.000000	1.621434	0.315281	0.207718	0.016499
DES_SN183725.DAT	1	0.330130	0.000029	-0.349850	0.046706	0.402227	0.000000	24.916671	0.000000	0.000027	0.000000	0.161806	0.047559	-0.052414	0.004303	0.331130	0.000408	23.485993	0.117981	0.000027	0.000000	-0.087539	0.061140	0.059339	0.006471
DES_SN183805.DAT	1	0.463870	0.000008	-2.222500	0.144850	0.665903	0.011878	22.608721	0.381086	0.000008	0.000000	-1.533017	0.263446	-0.098156	0.023628	0.462870	0.000294	21.187319	0.300625	0.000008	0.000000	-1.688512	0.273760	0.133786	0.024267
DES_SN183876.DAT	1	0.910550	0.000004	-0.080404	-0.118480	0.844693	1.076784	23.663032	146.317611	0.000004	0.001422	0.155697	4.310266	-0.062294	0.694797	0.911550	0.001709	24.667325	1.265493	0.000003	0.000000	0.379915	0.545419	-0.117255	0.036761
DES_SN183887.DAT	22	0.161680	-9.000000	-9.000000	-9.000000	0.672432	0.549749	-51.572090	44.604901	0.000115	0.000836	-0.990372	3.963938	-0.302336	0.737083	0.160680	0.000084	-12.982877	0.001059	0.000032	0.000001	-0.123407	0.091751	0.195021	0.016917
DES_SN183903.DAT	22	0.299860	-9.000000	-9.000000	-9.000000	0.495852	0.013783	18.965842	0.251334	0.000006	0.000000	3.000000	0.023520	-0.137887	0.022133	0.300860	0.001457	16.733038	0.186372	0.000007	0.000000	3.000000	0.037822	0.135436	0.019502
DES_SN183942.DAT	1	0.391610	-9.000000	-9.000000	-9.000000	0.561671	0.004272	21.473252	0.167504	0.000013	0.000000	0.309401	0.106179	-0.056870	0.009617	0.390610	0.001498	20.685110	0.175772	0.000013	0.000000	0.386023	0.113745	0.176583	0.009482
DES_SN184187.DAT	1	0.573540	-9.000000	-9.000000	-9.000000	0.677151	0.018341	28.176391	0.295653	0.000005	0.000000	0.069912	0.218993	-0.050958	0.022286	0.574540	0.000236	27.307541	0.207171	0.000005	0.000000	0.250123	0.195053	0.071542	0.020329
DES_SN184347.DAT	21	0.226950	-9.000000	-9.000000	-9.000000	0.524141	0.000002	27.750512	0.001048	0.000013	0.000000	3.000000	0.004308	-0.340545	0.006206	0.227950	0.000441	23.721169	0.118675	0.000019	0.000000	3.000000	0.006837	-0.021701	0.013782
DES_SN184352.DAT	1	0.335710	-9.000000	-9.000000	-9.000000	0.793560	0.006328	18.012516	0.182856	0.000015	0.000000	0.020411	0.049010	-0.309086	0.004983	0.334710	0.001332	13.985531	0.154849	0.000019	0.000000	-0.469898	0.138635	0.138013	0.012870
DES_SN184358.DAT	21	0.448830	-9.000000	-9.000000	-9.000000	0.732500	0.014195	23.427243	0.344517	0.000018	0.000001	-0.366930	0.137058	-0.364573	0.008110	0.447830	0.001935	22.250566	0.217939	0.000020	0.000000	2.999991	0.160832	-0.179825	0.015843
DES_SN184452.DAT	1	0.737260	0.000005	-0.793480	-0.056748	0.615333	0.007950	18.407001	0.265217	0.000005	0.000000	-0.451763	0.206813	-0.016841	0.020444	0.738260	0.000059	19.796462	0.253318	0.000005	0.000000	-0.328365	0.209369	-0.126293	0.015369
DES_SN184764.DAT	1	0.361090	-9.000000	-9.000000	-9.000000	0.730141	0.019317	26.584394	0.814687	0.000005	0.000000	-0.200379	0.728261	0.114093	0.065244	0.360091	0.001993	22.950452	0.486705	0.000004	0.000000	-1.201357	0.435721	0.474769	0.058839
DES_SN184770.DAT	1	0.842660	0.000004	-0.280910	-0.052366	0.831548	0.000008	-44.475163	0.000233	0.000046	0.000002	-2.995336	0.033257	0.121645	0.023026	0.841660	0.001291	-49.580996	1.029493	0.000050	0.000002	-3.000000	0.014346	0.150766	0.029833
DES_SN185174.DAT	1	0.034669	-9.000000	-9.000000	-9.000000	0.664177	0.001146	9.463771	0.084417	0.001000	0.000000	-0.269258	0.006095	-0.412551	0.001381	0.035669	0.001220	10.186655	144.196108	0.001000	0.001230	1.132670	4.429163	0.235263	0.739702
DES_SN185242.DAT	22	0.190190	-9.000000	-9.000000	-9.000000	0.822212	1.072646	-45.928840	126.817280	0.000131	0.001447	-0.532720	4.119744	-0.351179	0.569027	0.189190	0.000037	-8.428927	0.002075	0.000046	0.000001	3.000000	0.004780	0.092268	0.016757
DES_SN185243.DAT	1	0.837410	0.000004	-0.143610	-0.044099	0.836217	0.013400	20.017323	0.766437	0.000004	0.000000	-0.125257	0.478765	-0.077281	0.048809	0.836410	0.001281	20.020555	0.759723	0.000004	0.000000	-0.123448	0.477105	-0.077683	0.042368
DES_SN185437.DAT	1	0.152990	-9.000000	-9.000000	-9.000000	0.742738	0.000007	-26.058834	0.000283	0.000176	0.000001	0.028791	0.002365	-0.461525	0.001936	0.153894	0.001028	2.373837	148.571685	0.000076	0.001503	0.081009	4.460512	0.258729	0.795309
DES_SN185588.DAT	1	0.640060	0.000006	-0.198530	0.045385	0.662295	0.015069	26.758787	0.569943	0.000006	0.000000	0.348156	0.485566	0.088382	0.042635	0.639060	0.000207	26.516669	0.541584	0.000006	0.000000	0.348261	0.475985	0.115492	0.041870
DES_SN185639.DAT	1	0.273200	-9.000000	-9.000000	-9.000000	0.727897	0.006364	-16.448114	1.143509	0.000015	0.000001	-0.059300	0.031431	-0.386822	0.020112	0.272200	0.001422	-99.238030	147.966502	0.000008	0.001497	-2.789540	4.722433	-0.167408	0.662038
DES_SN185690.DAT	1	0.448080	0.000029	0.900240	-0.199300	0.338084	1.157228	16.165177	0.112596	0.000020	0.000000	2.202546	0.002235	0.276690	0.005861	0.449080	0.001908	17.297135	0.132143	0.000027	0.000000	1.196787	0.132488	-0.099296	0.009005
DES_SN185708.DAT	1	0.600410	0.000009	1.463900	0.022360	0.669710	0.000082	26.439212	0.347841	0.000007	0.000000	1.991192	0.398477	0.070344	0.028883	0.601410	0.001934	25.645129	0.352229	0.000007	0.000000	1.678565	0.376727	0.134582	0.029580
DES_SN185827.DAT	1	0.644010	0.000006	-0.961050	0.014147	0.398493	0.017729	-23.812422	1.794701	0.000010	0.000002	2.999999	0.155349	-0.359293	0.168932	0.643010	0.001981	-54.171400	0.092971	0.000033	0.001428	0.006243	4.263660	-0.497832	0.596702
